obs.ID,trip.ID,date,name,milkweed.ID,milkweed.status,percent.green,stage.length,leaf.damage,umbel.count,pod.count,stem.count,len.1,len.2,len.3,len.4,len.5,len.6,len.7,len.8,len.9,len.10,dia.1,dia.2,dia.3,dia.4,dia.5,dia.6,dia.7,dia.8,dia.9,dia.10,notes,,,,,,,,,,,
159,11,4/30/2015,Kenya Oto,320,ALIVE,90,L2-7,5,2,0,17,22,26,21,7,8,67,64,56,63,57,4,3.6,3.1,1.8,1.8,6.4,4.1,3.8,5.6,4.9,"Wasp,earwig",,,,,,,,,,,
160,11,4/30/2015,Kenya Oto,321,ALIVE,100,L2-8,4,0,0,2,32,46,,,,,,,,,3.1,3.4,,,,,,,,,"JUSP (1),Earwig,LAMB",,,,,,,,,,,
161,11,4/30/2015,Kenya Oto,322,ALIVE,90,none,1,16,0,7,30,48,54,50,47,72,72,,,,3.9,7.8,4.2,5.1,3.7,6.9,6.9,,,,,,,,,,,,,,,
162,11,4/30/2015,Kenya Oto,323,ALIVE,100,none,5,0,0,2,54,59,,,,,,,,,4.2,6.2,,,,,,,,,,,,,,,,,,,,
163,11,4/30/2015,Kenya Oto,324,ALIVE,90,L1-5,5,6,0,13,31,34,42,56,38,67,57,65,73,89,2.9,4.2,5,5.4,3,4.5,5.8,6.1,5.7,6.7,,,,,,,,,,,,
164,11,4/30/2015,Kenya Oto,325,ALIVE,99,none,1,0,0,3,11,56,49,,,,,,,,1.3,1.5,3.9,,,,,,,,,,,,,,,,,,,
165,11,4/30/2015,Arden Ambrose-Winters,326,ALIVE,100,none,0,0,0,11,7,9,27,20,28,5,5,15,7,10,1.8,2.2,2,2.2,3,1.6,1,1.9,1.5,2,Heavily mildewed,,,,,,,,,,,
166,11,4/30/2015,Arden Ambrose-Winters,327,ALIVE,90,none,0,0,0,4,44,40,41,40,,,,,,,3.1,2.2,2.1,2.2,,,,,,,"wilted leaves,several leaves bound together silk like matterial,looks fairly diffrent from other milkweeds",,,,,,,,,,,
167,11,4/30/2015,Arden Ambrose-Winters,328,ALIVE,99,E,5,2,0,10,28,18,17,30,27,38,36,45,30,31,4.1,2,2.6,3.2,2.9,4,5,5,3,3.1,"WASP,lady bug",,,,,,,,,,,
168,11,4/30/2015,Arden Ambrose-Winters,329,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,11,4/30/2015,Arden Ambrose-Winters,330,ALIVE,99,none,1,0,0,3,9,17,56,,,,,,,,1.9,2.7,4.8,,,,,,,,"Large milkweed bug,2 snails,earwig,small black spider",,,,,,,,,,,
170,11,4/30/2015,Arden Ambrose-Winters,331,ALIVE,100,none,3,3,0,4,51,37,46,44,,,,,,,3.8,2.6,4.4,5.4,,,,,,,,,,,,,,,,,,
171,11,4/30/2015,Arden Ambrose-Winters,332,ALIVE,95,none,5,4,0,12,6,15,34,21,49,50,52,17,18,15,1.7,2,3.2,2.2,5.9,5.6,3.5,3.3,2.6,2.8,"earwig,spider,ladybug,large snail",,,,,,,,,,,
172,11,4/30/2015,Arden Ambrose-Winters,333,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,11,4/30/2015,Arden Ambrose-Winters,334,ALIVE,99,none,0,0,0,1,35,,,,,,,,,,2.4,,,,,,,,,,Tree over hanging,,,,,,,,,,,
174,11,4/30/2015,Arden Ambrose-Winters,335,ALIVE,98,none,5,7,0,6,38,28,24,21,17,9,,,,,6,5.8,2.8,2,1.9,2.1,,,,,2 snails,,,,,,,,,,,
175,11,4/30/2015,Arden Ambrose-Winters,336,ALIVE,99,E,1,3,0,17,32,19,14,5,10,38,35,20,61,44,2.2,2.4,1.4,9.9,3,3.6,2.1,3.5,3.9,,"lady bug,2 snails,other butterfly",,,,,,,,,,,
176,11,4/30/2015,Arden Ambrose-Winters,337,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,11,4/30/2015,Arden Ambrose-Winters,338,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,13,4/30/2015,Giulia McIsaac,411,ALIVE,83,none,1,0,0,2,45,45,,,,,,,,,2.2,2.1,,,,,,,,,dead stem (1),,,,,,,,,,,
179,13,4/30/2015,Giulia McIsaac,412,ALIVE,76,none,0,0,0,2,37,14,,,,,,,,,2.9,3,,,,,,,,,planthopper on leaf,,,,,,,,,,,
180,13,4/30/2015,Giulia McIsaac,413,ALIVE,93,L2-7.1,20,0,0,7,45,42,45,30,13,31,32,,,,4.2,4.1,3.1,4.8,1.6,2.3,5,,,,"aphids,dead stems (2),milkweed beetle (1),earwig (1)",,,,,,,,,,,
181,13,4/30/2015,Giulia McIsaac,414,ALIVE,76,none,5,0,0,5,45,23,28,60,35,,,,,,2.4,2.6,5,3.6,3.1,,,,,,"odd brown pots on leaves- looks like mold or a burn,milkweed beetle (1)",,,,,,,,,,,
182,13,4/30/2015,Giulia McIsaac,415,ALIVE,50,none,9,0,0,1,64,,,,,,,,,,3.6,,,,,,,,,,"mold on sleeve,dead stem (1)",,,,,,,,,,,
183,13,4/30/2015,Giulia McIsaac,416,DEAD,0,,,,,,,,,,,,,,,,,,,,,,,,,,dead stem (1),,,,,,,,,,,
184,13,4/30/2015,Giulia McIsaac,417,ALIVE,80,none,2,0,0,2,48,43,,,,,,,,,2,2.4,,,,,,,,,"dead stem (1),mold on sleeve",,,,,,,,,,,
185,13,4/30/2015,Giulia McIsaac,418,ALIVE,0,none,1,0,0,1,9,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,
186,13,4/30/2015,Giulia McIsaac,419,ALIVE,76,none,20,0,0,4,58,50,57,61,,,,,,,5.9,6.4,5,6.7,,,,,,,"dead stem (1),baby snail (1),aphids",,,,,,,,,,,
187,13,4/30/2015,Giulia McIsaac,420,ALIVE,95,"E,E",10,7,0,6,38,67,80,74,67,68,,,,,5.7,5.8,5.6,5.2,5.4,,,,,,,,,,,,,,,,,
188,18,5/3/2015,Kendal Paulson ,253,ALIVE,98,none,2,0,0,4,55,51,57,54,,,,,,,4,3.5,3.4,2.6,,,,,,,,,,,,,,,,,,
189,18,5/3/2015,Kendal Paulson ,254,ALIVE,100,none,1,0,0,1,73,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,
190,18,5/3/2015,Kendal Paulson ,255,ALIVE,100,none,1,0,0,2,63,68,,,,,,,,,3.2,,,,,,,,,,wasp nest,,,,,,,,,,,
191,18,5/3/2015,Kendal Paulson ,256,ALIVE,100,none,2,0,0,2,51,50,,,,,,,,,2.6,2.5,,,,,,,,,,,,,,,,,,,,
192,18,5/3/2015,Kendal Paulson ,257,ALIVE,100,none,1,0,0,1,19,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,
193,18,5/3/2015,Kendal Paulson ,258,ALIVE,97,none,4,0,0,2,15,18,,,,,,,,,2.1,2.9,,,,,,,,,,,,,,,,,,,,
194,18,5/3/2015,Kendal Paulson ,259,ALIVE,100,none,1,0,0,2,41,27,,,,,,,,,2.4,1.3,,,,,,,,,wasp nest ,,,,,,,,,,,
195,18,5/3/2015,Kendal Paulson ,260,ALIVE,99,none,3,0,0,3,32,46,28,,,,,,,,3.4,5.7,2.2,,,,,,,,,,,,,,,,,,,
196,18,5/3/2015,Kendal Paulson ,261,ALIVE,98,none,1,0,0,4,53,51,34,37,,,,,,,5.6,4.3,3.6,3.4,,,,,,,,,,,,,,,,,,
197,18,5/3/2015,Kendal Paulson ,262,ALIVE,99,none,2,0,0,5,57,52,49,31,24,,,,,,6.2,5.1,4.7,3.8,3.3,,,,,,,,,,,,,,,,,
198,18,5/3/2015,Kendal Paulson ,263,ALIVE,97,none,3,0,0,2,27,21,,,,,,,,,3.5,3.2,,,,,,,,,,,,,,,,,,,,
199,18,5/3/2015,Kendal Paulson ,264,ALIVE,98,none,4,0,0,5,17,23,48,56,21,,,,,,1.6,3.7,6.8,4.1,3.1,,,,,,,,,,,,,,,,,
200,18,5/3/2015,Kendal Paulson ,265,ALIVE,96,none,4,0,0,2,47,31,,,,,,,,,5.5,3.9,,,,,,,,,,,,,,,,,,,,
201,18,5/3/2015,Kendal Paulson ,266,ALIVE,99,none,2,0,0,1,22,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,
202,18,5/3/2015,Kendal Paulson ,267,ALIVE,98,none,2,0,0,3,34,28,32,,,,,,,,4.1,3.2,3.8,,,,,,,,,,,,,,,,,,,
203,18,5/3/2015,Kendal Paulson ,268,ALIVE,99,none,3,0,0,1,35,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,
204,18,5/3/2015,Kendal Paulson ,269,ALIVE,97,none,2,0,0,1,29,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,
205,18,5/3/2015,Kendal Paulson ,270,ALIVE,99,none,2,0,0,3,48,36,29,,,,,,,,5.4,5.5,3.2,,,,,,,,,,,,,,,,,,,
206,18,5/3/2015,Kendal Paulson ,271,ALIVE,99,none,1,0,0,2,57,38,,,,,,,,,6.7,4.9,,,,,,,,,,,,,,,,,,,,
207,18,5/3/2015,Kendal Paulson ,272,ALIVE,98,none,3,0,0,2,24,19,,,,,,,,,3.1,2.5,,,,,,,,,,,,,,,,,,,,
208,18,5/3/2015,Kendal Paulson ,273,ALIVE,96,none,1,0,0,1,13,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,
209,18,5/3/2015,Kendal Paulson ,274,ALIVE,98,none,1,0,0,2,16,21,,,,,,,,,2.1,2.2,,,,,,,,,,,,,,,,,,,,
210,18,5/3/2015,Kendal Paulson ,275,ALIVE,96,none,2,0,0,1,21,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,
211,18,5/3/2015,Kendal Paulson ,276,ALIVE,99,none,3,0,0,1,13,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,
212,18,5/3/2015,Kendal Paulson ,277,ALIVE,98,none,4,0,0,2,15,9,,,,,,,,,1.9,1,,,,,,,,,,,,,,,,,,,,
213,18,5/3/2015,Kendal Paulson ,278,ALIVE,99,none,1,0,0,2,21,18,,,,,,,,,2.3,2.1,,,,,,,,,,,,,,,,,,,,
214,18,5/3/2015,Kendal Paulson ,279,ALIVE,98,none,2,0,0,1,24,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
215,18,5/3/2015,Kendal Paulson ,280,ALIVE,97,none,1,0,0,1,22,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,
216,18,5/3/2015,Kendal Paulson ,281,ALIVE,98,none,1,0,0,1,36,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,
217,18,5/3/2015,Kendal Paulson ,282,ALIVE,97,none,2,0,0,3,51,48,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,18,5/3/2015,Kendal Paulson ,284,ALIVE,100,none,1,0,0,2,23,22,,,,,,,,,2,1.5,,,,,,,,,,,,,,,,,,,,
219,18,5/3/2015,Kendal Paulson ,285,ALIVE,100,none,0,0,0,2,26,6,,,,,,,,,1.5,2.6,,,,,,,,,,,,,,,,,,,,
220,18,5/3/2015,Kendal Paulson ,286,N.E. , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,18,5/3/2015,Kendal Paulson ,287,ALIVE,98,none,1,0,0,1,23,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,
222,18,5/3/2015,Kendal Paulson ,288,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,18,5/3/2015,Kendal Paulson ,289,ALIVE,100,none,0,0,0,2,36,31,,,,,,,,,4.1,3.5,,,,,,,,,,,,,,,,,,,,
224,18,5/3/2015,Kendal Paulson ,290,ALIVE,99,none,0,0,0,3,23,17,30,,,,,,,,4.2,3.6,2.6,,,,,,,,,,,,,,,,,,,
225,18,5/3/2015,Kendal Paulson ,291,ALIVE,100,none,1,0,0,2,30,29,,,,,,,,,1.6,1.9,,,,,,,,,,,,,,,,,,,,
226,18,5/3/2015,Kendal Paulson ,292,ALIVE,100,none,0,0,0,1,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
227,18,5/3/2015,Kendal Paulson ,293,ALIVE,100,none,1,0,0,3,39,37,35,,,,,,,,4.1,3.9,4.8,,,,,,,,,,,,,,,,,,,
228,18,5/3/2015,Kendal Paulson ,294,ALIVE,98,none,3,0,0,1,30,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,
229,18,5/3/2015,Kendal Paulson ,295,ALIVE,100,none,1,0,0,4,16,25,26,9,,,,,,,3.5,3,3.6,3,,,,,,,,,,,,,,,,,,
230,18,5/3/2015,Kendal Paulson ,296,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,18,5/3/2015,Kendal Paulson ,297,ALIVE,98,none,3,0,0,2,22,14,,,,,,,,,3.5,2,,,,,,,,,,,,,,,,,,,,
232,18,5/3/2015,Kendal Paulson ,298,ALIVE,100,none,1,0,0,3,50,48,37,,,,,,,,3.4,4,2.5,,,,,,,,,,,,,,,,,,,
233,18,5/3/2015,Kendal Paulson ,299,ALIVE,100,L1-2.0,3,0,0,5,41,36,30,44,45,,,,,,3.2,4.4,4.5,2.5,3.3,,,,,,,,,,,,,,,,,
234,18,5/3/2015,Kendal Paulson ,300,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,18,5/3/2015,Kendal Paulson ,301,ALIVE,100,none,1,0,0,3,41,40,15,,,,,,,,3.4,3.8,2.1,,,,,,,,,,,,,,,,,,,
236,18,5/3/2015,Kendal Paulson ,302,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,18,5/3/2015,Kendal Paulson ,303,ALIVE,85,none,0,0,0,2,32,30,,,,,,,,,3.2,2.2,,,,,,,,,,,,,,,,,,,,
238,18,5/3/2015,Kendal Paulson ,304,ALIVE,95,none,0,0,0,2,10,17,,,,,,,,,2.1,3.1,,,,,,,,,,,,,,,,,,,,
239,17,5/3/2015,Jake Hammond ,358,DEAD,0,,,,,,,,,,,,,,,,,,,,,,,,,,LMB(1),,,,,,,,,,,
240,17,5/3/2015,Jake Hammond ,359,ALIVE,99,none,0,0,0,10,12,16,18,19,30,35,26,50,34,32,0.6,2,2.1,2,2.5,2.4,1,4.1,1.4,2.5,Lady Bugs,,,,,,,,,,,
241,17,5/3/2015,Jake Hammond ,360,ALIVE,100,none,0,0,0,2,18,44,,,,,,,,,1.6,3.5,,,,,,,,,,,,,,,,,,,,
242,17,5/3/2015,Jake Hammond ,361,ALIVE,100,none,0,0,0,2,7,13,,,,,,,,,1,3,,,,,,,,,hornet nest in sleeve,,,,,,,,,,,
243,17,5/3/2015,Jake Hammond ,362,ALIVE,100,none,0,0,0,1,10,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,
244,17,5/3/2015,Jake Hammond ,363,ALIVE,100,none,0,6,0,10,59,53.6,52,69,38.5,36.5,48,65,56,51,7,5.6,5.1,6.3,3,4,4.7,7,7.2,5.3,,,,,,,,,,,,
245,17,5/3/2015,Jake Hammond ,364,ALIVE,100,none,0,0,0,10,12,25,19,15,14,13,13,22,17,24,0.9,1,3,1,1,1,2,3,2.6,3,,,,,,,,,,,,
246,17,5/3/2015,Jake Hammond ,365,ALIVE,90,none,90,0,0,1,11,,,,,,,,,,2.4,,,,,,,,,,All leaves were either eaten of fallen off,,,,,,,,,,,
247,17,5/3/2015,Jake Hammond ,366,ALIVE,100,none,13,0,0,1,11,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,
248,17,5/3/2015,Jake Hammond ,367,ALIVE,100,none,0,0,0,4,7,15,8,16,,,,,,,1.8,1.1,1,1.4,,,,,,,,,,,,,,,,,,
249,17,5/3/2015,Jake Hammond ,368,ALIVE,100,none,2,0,0,1,48,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,
250,17,5/3/2015,Jake Hammond ,369,ALIVE,100,none,3,0,0,2,27,27,,,,,,,,,4,2.3,,,,,,,,,,,,,,,,,,,,
251,17,5/3/2015,Jake Hammond ,370,ALIVE,100,none,0,0,0,4,7,63,47,31,,,,,,,2.1,5,3.1,4.6,,,,,,,,,,,,,,,,,,
252,17,5/3/2015,Jake Hammond ,371,ALIVE,100,none,3,0,0,8,36,32,66,38,59,59,41,,,,4.5,4.5,4.8,4.2,4.2,4,2.6,,,,,,,,,,,,,,,
253,17,5/3/2015,Jake Hammond ,372,ALIVE,100,none,5,0,0,6,45,28,46,48,58,48,,,,,4.1,4,2.6,4.1,3,4.7,,,,,,,,,,,,,,,,
254,17,5/3/2015,Jake Hammond ,373,ALIVE,100,E,0,0,0,2,50,50,,,,,,,,,4.8,5.2,,,,,,,,,,,,,,,,,,,,
255,17,5/3/2015,Jake Hammond ,374,ALIVE,100,none,0,0,0,4,32,12,13,10,,,,,,,3.3,1.5,1.4,1,,,,,,,,,,,,,,,,,,
256,17,5/3/2015,Jake Hammond ,375,ALIVE,100,none,5,0,0,2,12.3,36.6,,,,,,,,,2.4,1.2,,,,,,,,,,,,,,,,,,,,
257,17,5/3/2015,Jake Hammond ,376,ALIVE,100,L2-10,1,2,0,12,69,51,35,50,39,48,34,65,38,48,6.2,3.9,3.1,4.7,3.5,3.5,5.8,3.5,3.3,,Dead SMMB,,,,,,,,,,,
258,17,5/3/2015,Jake Hammond ,377,ALIVE,100,E,0,5,0,13,45,46,54,37,72,78,62,60,73,,5.2,4.9,5.1,4.6,5.2,6.1,3.9,5.2,5.3,,"mite,pincher bug",,,,,,,,,,,
259,17,5/3/2015,Jake Hammond ,378,ALIVE,95,none,0,0,0,5,54,60,54,28,33,,,,,,4.6,3.6,3.8,2,3.5,2,,,,,,,,,,,,,,,,
260,17,5/3/2015,Jake Hammond ,379,ALIVE,100,none,0,0,0,2,3.3,7.9,,,,,,,,,1.7,1,,,,,,,,,,,,,,,,,,,,
261,17,5/3/2015,Jake Hammond ,380,ALIVE,98,none,0,0,0,3,17,37,27,,,,,,,,1.9,1.8,0.8,,,,,,,,,,,,,,,,,,,
262,17,5/3/2015,Jake Hammond ,381,ALIVE,100,none,10,0,0,1,9,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,
263,17,5/3/2015,Delaney Coleman,382,ALIVE,95,none,0,0,0,7,32,53,48,45,61,57,60,,,,2.5,3.9,3.5,3,3.9,3.2,3.9,,,,,,,,,,,,,,,
264,17,5/3/2015,Delaney Coleman,383,ALIVE,90,none,0,0,0,5,7,9,21,34,32,,,,,,1.2,1.4,1.5,3,1,,,,,,,,,,,,,,,,,
265,17,5/3/2015,Delaney Coleman,384,ALIVE,100,none,50,0,0,3,25,9,12,,,,,,,,1.3,1.4,3.6,,,,,,,,,,,,,,,,,,,
266,17,5/3/2015,Delaney Coleman,385,ALIVE,100,none,0,0,0,1,26,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,
267,17,5/3/2015,Delaney Coleman,386,ALIVE,80,none,2,0,0,1,34,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,
268,17,5/3/2015,Delaney Coleman,387,ALIVE,100,none,2,0,0,4,52,52,45,31,,,,,,,3.9,3.6,3.6,2.4,,,,,,,,,,,,,,,,,,
269,17,5/3/2015,Delaney Coleman,388,ALIVE,80,none,0,0,0,4,19,17,21,22,,,,,,,0.8,0.7,0.9,1.2,,,,,,,,,,,,,,,,,,
270,17,5/3/2015,Delaney Coleman,389,ALIVE,90,none,1,0,0,3,29,26,33,,,,,,,,1.8,2,1.3,,,,,,,,,,,,,,,,,,,
271,17,5/3/2015,Delaney Coleman,390,ALIVE,80,none,0,0,0,4,46,34,48,23,,,,,,,2.6,3.3,3.2,3.6,,,,,,,,,,,,,,,,,,
272,17,5/3/2015,Delaney Coleman,391,ALIVE,95,none,3,0,0,1,16,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,
273,17,5/3/2015,Delaney Coleman,392,ALIVE,100,none,0,0,0,1,5,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,
274,17,5/3/2015,Delaney Coleman,393,ALIVE,100,none,3,0,0,4,21,18,25,8,,,,,,,1,3,1.8,1.2,,,,,,,,,,,,,,,,,,
275,17,5/3/2015,Delaney Coleman,394,DEAD,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
276,17,5/3/2015,Delaney Coleman,395,DEAD,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
277,17,5/3/2015,Delaney Coleman,396,ALIVE,95,none,10,0,0,2,51,48,,,,,,,,,4.1,3.2,,,,,,,,,snail,,,,,,,,,,,
278,17,5/3/2015,Delaney Coleman,397,ALIVE,100,none,0,0,0,1,8,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,
279,17,5/3/2015,Delaney Coleman,398,ALIVE,100,none,5,0,0,1,31,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,
280,17,5/3/2015,Delaney Coleman,399,ALIVE,100,none,0,0,0,1,34,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
281,17,5/3/2015,Delaney Coleman,400,ALIVE,100,none,0,0,0,2,5,7,,,,,,,,,0.8,1.1,,,,,,,,,,,,,,,,,,,,
282,17,5/3/2015,Delaney Coleman,401,ALIVE,98,none,0,0,0,1,23,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,
283,17,5/3/2015,Delaney Coleman,402,ALIVE,100,none,0,0,0,1,25,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
284,17,5/3/2015,Delaney Coleman,403,ALIVE,98,none,0,0,0,3,39,38,21,,,,,,,,1.2,1.3,1.5,,,,,,,,,,,,,,,,,,,
285,17,5/3/2015,Delaney Coleman,404,ALIVE,100,none,0,0,0,1,32,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,
286,17,5/3/2015,Delaney Coleman,405,ALIVE,100,none,0,0,0,1,48,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,
287,17,5/3/2015,Delaney Coleman,406,ALIVE,10,none,100,0,0,2,34,15,,,,,,,,,1.8,0.7,,,,,,,,,,,,,,,,,,,,
288,17,5/3/2015,Delaney Coleman,407,ALIVE,75,none,0,0,0,2,40,14,,,,,,,,,1.5,0.8,,,,,,,,,,,,,,,,,,,,
289,17,5/3/2015,Delaney Coleman,408,ALIVE,100,none,10,0,0,1,19,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
290,17,5/3/2015,Delaney Coleman,409,ALIVE,95,none,0,0,0,1,29,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
291,17,5/3/2015,Delaney Coleman,410,ALIVE,100,none,2,0,0,5,45,48,41,46,36,,,,,,2.5,2.3,2.5,3.2,2.8,,,,,,,,,,,,,,,,,
292,5,5/3/2015,Giulia McIsaac,421,ALIVE,50,none,15,0,0,4,43,48,49,53,,,,,,,6.5,3.7,4.8,6,,,,,,,"aphids,plant hoppers,5 dead stems,snail in sleeve",,,,,,,,,,,
293,5,5/3/2015,Giulia McIsaac,422,ALIVE,89,none,3,0,0,6,54,47,53,55,64,52,,,,,5.5,5.6,6.3,5.9,5.1,7.1,,,,,"lady bug,1 dead stem,plant hoppers",,,,,,,,,,,
294,5,5/3/2015,Giulia McIsaac,423,ALIVE,67,none,4,0,0,2,27,49,,,,,,,,,2.9,4.1,,,,,,,,,"snail in sleeve,1 dead snail,red tiny spider",,,,,,,,,,,
295,5,5/3/2015,Giulia McIsaac,424,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 lady bug molt on sleeve,no milkweed",,,,,,,,,,,
296,5,5/3/2015,Giulia McIsaac,425,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,could not find milkweed or sleeve,,,,,,,,,,,
297,5,5/3/2015,Giulia McIsaac,426,ALIVE,40,none,2,0,0,2,44,39,,,,,,,,,2.8,3.5,,,,,,,,,aphids,,,,,,,,,,,
298,5,5/3/2015,Giulia McIsaac,427,ALIVE,50,none,2,0,0,1,39,,,,,,,,,,1.7,,,,,,,,,,"earwigs,snail on sleeve,1 dead stem",,,,,,,,,,,
299,5,5/3/2015,Giulia McIsaac,428,DEAD,0,,,,,,,,,,,,,,,,,,,,,,,,,,dead,,,,,,,,,,,
300,5,5/3/2015,Giulia McIsaac,429,ALIVE,98,none,0,0,0,2,10,34,,,,,,,,,2.5,1.2,,,,,,,,,,,,,,,,,,,,
301,5,5/3/2015,Giulia McIsaac,430,ALIVE,20,none,3,0,0,1,35,,,,,,,,,,1.7,,,,,,,,,,"aphids,4 dead stems",,,,,,,,,,,
302,5,5/3/2015,Giulia McIsaac,431,DEAD,0,,,,,,,,,,,,,,,,,,,,,,,,,,dead,,,,,,,,,,,
303,5,5/3/2015,Giulia McIsaac,432,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,"snail and ants around/in sleeve,but plant is gone",,,,,,,,,,,
304,5,5/3/2015,Giulia McIsaac,433,ALIVE,89,none,1,0,0,5,21,56,69,63,47,,,,,,2.4,4.7,2.2,5.2,4.7,,,,,,"lady bug molts on sleeve,1 dead stem",,,,,,,,,,,
305,5,5/3/2015,Giulia McIsaac,434,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,"milkweed sleeve,no plant",,,,,,,,,,,
306,5,5/3/2015,Giulia McIsaac,435,ALIVE,50,none,6,0,0,1,11,,,,,,,,,,2.6,,,,,,,,,,"plant hopper,aphids,1 dead stem",,,,,,,,,,,
307,5,5/3/2015,Giulia McIsaac,436,ALIVE,46,none,0,0,0,2,32,44,,,,,,,,,1.8,2.5,,,,,,,,,lady molt on sleeve,,,,,,,,,,,
308,5,5/3/2015,Giulia McIsaac,437,ALIVE,90,none,0,0,0,5,37,52,69,49,56,,,,,,2.8,3.3,6.9,2.8,4.6,,,,,,"snail in sleeve,1 dead stem",,,,,,,,,,,
309,5,5/3/2015,Giulia McIsaac,438,ALIVE,98,none,0,0,0,2,4.11,17,,,,,,,,,1.5,1.7,,,,,,,,,lots of ants around plant/on sleeve,,,,,,,,,,,
310,5,5/3/2015,Giulia McIsaac,439,ALIVE,48,none,3,0,0,1,37,,,,,,,,,,1.8,,,,,,,,,,"1 dead stem,yellowing leaves",,,,,,,,,,,
311,5,5/3/2015,Giulia McIsaac,440,ALIVE,75,none,0,0,0,4,85,85,78,79,,,,,,,5.7,3.6,4.5,6,,,,,,,"3 snails in sleeve,jumping spider black,2 dead stems",,,,,,,,,,,
312,5,5/3/2015,Giulia McIsaac,441,ALIVE,50,none,0,0,0,1,21,,,,,,,,,,3.6,,,,,,,,,,"1 dead stem,6 snails in sleeve,aphids",,,,,,,,,,,
313,5,5/3/2015,Giulia McIsaac,442,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,sleeve was in ground but there was no plant,,,,,,,,,,,
314,5,5/3/2015,Giulia McIsaac,443,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,"could not find it,tree fell on top of sleeve and plant",,,,,,,,,,,
315,5,5/3/2015,Giulia McIsaac,444,ALIVE,50,none,3,0,0,1,62,,,,,,,,,,4.3,,,,,,,,,,"1 dead stem,snail in sleeve,jumping spider,ladybug molt in sleeve",,,,,,,,,,,
316,5,5/3/2015,Giulia McIsaac,445,ALIVE,75,none,1,0,0,3,37,24,12,,,,,,,,1.9,0.5,0.3,,,,,,,,1 dead stem,,,,,,,,,,,
317,5,5/3/2015,Giulia McIsaac,446,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,found 1 milkweed plant in a sleeve but sleeve wasn't labeled,,,,,,,,,,,
